objectid,upc
199990,630509377602
199990,630509377596
306697,700304153838
241225,729220055132
255207,729220055569
274590,729220055170
285585,729220055583
147302,027084936551
38025,034735837945
174260,782495265873
327301,630509969111
240253,700304049063
142555,815442016089
97273,754295755823
303159,051497134532
256972,889696009593
163930,681706715704
398,718122563791
6779,859961000044
235014,752830566453
157,029877045075
8129,696748085388
8129,005542115502
24703,653569220800
24742,075808168801
32125,655132003506
38992,655132003810
54137,885910557604
54137,803979008301
54137,097458814419
54137,885472519393
54137,885291154546
68803,011711226214
74,885195127943
74,090374000003
74,885862972241
74,787799839751
74,027084645194
74,666620425366
74,270846451940
74,885353747020
74,885886957484
74,885181663493
74,885549567043
74,699687160543
74,885180402321
74,783627551079
74,885396523018
74,032412831606
74,659390077200
74,032735835909
74,723436301991
74,885237963409
74,885871339950
74,885313673178
261424,720260655726
281541,841333109806
156098,093514074230
40398,653569926566
1439,599038367815
1439,736126432677
1439,534262228969
1439,810973016430
16067,050626008768
329429,863085000163
41585,759751071127
1270,045748102012
3285,076930402818
5029,076930410189
2471,823973020116
271751,729220070395
271519,653341737403
230510,841333104009
272752,841333107864
288607,841333110192
305518,841333111489
318022,841333112059
321101,841333112226
175307,787551156782
175307,729220051202
175307,787551156775
159651,787799824948
171261,867414000107
184866,783318508672
58798,655132004060
58798,746550997222
233006,799789176951
327294,841333112097
67731,837654320709
200924,616909967506
215312,867825000314
206715,689070017318
203416,798521655549
36233,895713002096
327293,841333112080
117914,091233920326
117914,713757485906
140796,767485450019
140796,857848004024
9617,298770450372
9617,029877045037
41474,689960414005
41474,787799139066
103091,772223162154
132326,787799966181
181501,787799383698
15818,655132002714
290,798525866828
290,659390049498
290,785924790632
290,696748258270
6827,047754370003
43528,787551947601
43528,798521482992
14087,086697200008
20660,086697500009
42519,837654321348
43894,837654320235
54434,837654320341
171199,885180756073
171199,885291214547
171199,885832333409
171199,885357293561
171199,837654322178
10653,807652060105
82422,753182231532
90316,753182231594
92870,753182231617
92870,433599168910
113224,753182231709
113225,433599195800
113225,753182231723
113227,753182231730
113227,885731474432
256316,673681143337
256316,850008503054
22161,702021034063
106222,609465795935
98529,754295782874
98529,653569599715
202453,814743013612
134323,433599286683
328627,841333112103
128733,713757486309
282070,841333109714
152843,433599222971
152843,765023069549
152843,151903059586
47,688623200122
156180,609456647038
13703,653569038023
136991,736126079827
229892,720260655719
174078,627813153398
183420,634482733714
197439,696859265983
204027,653341721204
261529,752830862777
168,029877045006
137917,804551093661
146221,748252013095
146221,019962194610
146221,783318571607
146221,793631472932
158900,885356137644
202732,086788880843
202732,889696003027
340,033170321781
340,754295367415
340,655132001380
118695,068493791676
118695,698887852029
118695,783419023135
118695,699107396798
34127,824968217696
1295,025743000001
1295,071404310750
9027,781624644497
9027,859961000099
12005,787799856536
12005,689960091831
12005,655132002592
40237,681706070346
40237,793631076505
66214,787551757965
320,784311715982
320,782903188329
320,787551623314
320,746775260682
320,689960251792
320,616268750795
320,789213272076
30367,681706040622
30367,797770312074
144415,787551802610
15318,655132002721
15318,086641300006
15318,916858000256
15318,736126779536
67928,853183002145
54395,044113213476
54395,882012041024
1561,073000000301
23263,653569116707
130592,666620425786
168584,885717137597
168584,729220051158
168584,789264171748
168584,798746104693
168584,787799077580
168584,885420685224
168584,785924560495
139898,787551965735
319291,889698487153
2529,045708089308
10550,073000408053
10550,698887778190
10550,787799764664
10550,794819420790
40381,785239657446
40381,718122624447
249830,841333105167
632,659390067898
128554,736126772759
128554,772223734375
165524,793631846740
165524,713596047990
165524,797162832128
122,298770049040
122,029877004904
30241,029877057528
153,899998555698
4249,655132002288
4249,754295367439
90870,772223075027
90870,689960081467
90870,746550230978
90870,787551936209
90870,798525955355
148290,803979008806
174524,793631934577
174524,602003999413
147,736211371416
147,783329273941
147,797770465213
1265,084626001269
19301,029877060160
39242,797958814284
39242,655132004329
40770,681706070469
58602,097639928980
210900,859930005995
169,718122625741
18963,718122625741
21641,859961000310
21641,787551762556
143269,093514069250
380,897018000043
5942,084626002013
40444,803004863004
40444,692000182697
68228,787799687970
68228,789213107187
68228,781624727695
68228,718122562794
107190,754295833057
107190,772223063635
107190,853183002213
142830,748252361950
142830,648152305835
357,688623200320
25584,696748083704
25584,655132003070
31503,632468008405
34599,754295810386
34599,029877041107
128063,785924893142
128063,797619824621
128063,787799656457
128063,794628985589
128063,781624728227
128063,760175510468
179719,607052446529
179719,651307218645
188076,787551840803
16499,787799225653
16499,789264160032
137154,787551960419
137154,772223351657
255664,846626025238
85800,135012545208
85800,798256751783
39862,696859031823
334,073000000141
334,781624485106
166286,783318395562
181393,748252164391
20195,793631849031
93400,609132848148
160409,705554089913
201846,852468006786
292564,810558018835
119855,850818001276
119855,433599202812
191049,814743011823
4390,785924617793
4390,787799123270
4390,655132002066
4390,086650900006
15062,824968719817
15062,046363021139
66112,653569279709
66112,599038624451
256609,627987279429
165042,785924726129
247493,630509645992
247493,610825194008
186567,609456649971
93897,783327884811
93897,793631110834
93897,754295885360
93897,696749245217
93897,718122564798
144811,609456646840
165047,817009017799
260910,803979013091
1197,027084919530
258667,841333106423
925,689070013037
192508,850893004537
286199,860001430493
158250,838646096985
255816,725357452684
255816,794628961767
255816,782495265835
255816,635975021424
255816,756806185754
255816,885951325743
255816,794819052779
255816,094767604786
255816,077344750243
255816,793631740499
142065,791068420403
192240,866708000205
192240,793631626946
117793,798521739591
117793,772223959259
117793,599038594068
6751,718122624744
35276,718122624744
6752,831112001087
6752,772223462094
6752,831112000080
8920,718122566297
36522,718122625444
99808,718122566990
129820,783329440893
129820,609456646673
163027,783318536972
193212,609456647649
187785,609456647472
194753,866126000207
67453,718122565290
67453,792491980489
19841,853341003007
19841,705105125664
9139,787551762952
229836,099451608002
52107,653569250180
174801,787793949821
174801,889696002815
175100,627813198436
2130,045748135652
15290,681706040448
227072,856739001920
2407,073000003906
2407,653569908463
158333,086002028709
39106,794819664279
39106,655132003827
153065,793625051259
154386,783719780325
154386,793631798186
154386,792736358547
207336,859930005674
386,033170483458
386,711237040119
5457,802221020351
5457,490871011562
14992,653569034322
153425,681706714509
153425,772223541584
163931,799959666329
171136,783719815959
172560,793631692989
172560,696859265921
151643,748252715838
197862,841932125931
159201,777904136974
159201,783327622840
159206,797864538014
129979,045635045521
261503,889696007896
257787,682863372472
148349,862179000003
9653,029877047079
10814,033170492726
10814,787799951583
10814,655132002493
155022,018886010655
155022,701001546565
155022,971503137558
155022,885278414106
155022,783329510480
26884,681706040370
5306,659390019620
92828,688623106424
92828,783324776539
92828,885304068341
92828,885865297204
92828,751195343778
92828,798525950732
92828,787551917956
92828,885381085781
158970,787551727227
158970,753807431361
211533,729224809755
211533,850560007021
19841,853341003038
19841,689076193160
265225,627843941620
10908,782361348105
127608,610585960578
150930,029877041336
150930,698887820042
180591,814743011694
180591,781493144456
180591,793631189731
34373,759751071059
4637,681964000093
40935,655132004213
117995,013031031684
198671,783419610809
198671,810558014462
198671,793631520619
198671,082037882538
283346,627987233810
174805,602573040263
137,784311726148
6663,029877046003
6663,298770460036
99437,785924635667
11200,687308559012
11200,781624744715
11200,855452003006
11200,086659400002
2392,653569072119
2770,714043011014
2770,771404311015
2770,071404311016
287607,854382007573
35015,783318516240
35015,653569171614
170704,642345999245
57368,681706040684
178485,795752996489
183782,093068595670
183782,077344815362
183782,778988117392
185352,085458715638
185352,778988117231
2667,742818056038
2667,042818056039
2667,742818056090
2667,033170261445
195179,859930005643
195179,859930005636
128565,433599302260
128565,813856014172
207043,700645100430
272770,634482731390
146364,612615030244
62871,736126153930
179166,621493010217
271299,604565193629
382,080742060043
10997,827948010058
17240,787799840405
12005,794764083408
90305,824968782613
173634,751195355269
142402,068400821076
25417,824968723814
8170,086701000006
32441,027084623161
32441,027084596465
4583,073854000489
257056,700118802830
257056,700118802793
286265,810011720589
289559,810011720497
166298,748252187345
180974,889696008626
247115,729220062635
282426,810011720442
274094,850505008595
322124,810011721951
274095,850505008663
274095,850505008656
274092,850505008656
309869,810011721319
322121,810011721654
135654,700615556700
309870,810011721326
267545,843495100912
270728,843495100929
250843,889696009586
41003,798521694463
41003,787799146927
41003,785924629758
41003,772223399963
182120,734548601497
182120,772223411177
286751,889696011077
1419,737216600204
118402,798521739584
179158,798521650094
179158,889696001849
180483,889696001986
180483,793631804146
180236,798521440329
180236,889696001993
180236,793631140794
228719,889696007353
229316,889696007346
251723,889696009685
4471,824968512623
230408,651307218799
139865,817009015399
139865,782675645013
139865,772223005321
237391,841333103682
257380,741012341810
20295,798521469801
135262,630509427208
135262,630509427215
135262,073237923947
179835,700615556311
403,029877041145
403,793631721672
17970,653569263180
935,086627700004
935,772223854257
935,793631288335
935,029877045020
935,787799915189
935,783719730894
47046,824968725610
127312,698887857192
3828,787551954395
161527,029877032211
236305,843495100271
257733,801390117237
257733,752830862470
256999,889696008633
63167,681706070827
27298,681706070179
222,655132001472
130827,599038557421
128938,700465999917
11231,027084645255
143994,787799575536
143994,700443442770
167883,705860687674
62230,784089052791
126750,688623201501
194100,029877041404
39861,824968118917
31638,824968818978
37918,824968818794
1448,029877004843
10206,798256818585
203759,814552020955
65990,791385364688
